OMRÅDE;KØN;ALDER;TID;INDHOLD
000;1;77;2016K1;18009
000;1;77;2017K1;18357
000;1;77;2018K1;19249
000;1;77;2019K1;19879
000;1;77;2020K1;22530
000;1;78;2008K1;12901
000;1;78;2009K1;12962
000;1;78;2010K1;12984
000;1;78;2011K1;13208
000;1;78;2012K1;13613
000;1;78;2013K1;14230
000;1;78;2014K1;14746
000;1;78;2015K1;15684
000;1;78;2016K1;16347
000;1;78;2017K1;17269
000;1;78;2018K1;17595
000;1;78;2019K1;18425
000;1;78;2020K1;19073
000;1;79;2008K1;12298
000;1;79;2009K1;12106
000;1;79;2010K1;12141
000;1;79;2011K1;12223
000;1;79;2012K1;12398
000;1;79;2013K1;12849
000;1;79;2014K1;13469
000;1;79;2015K1;14033
000;1;79;2016K1;14871
000;1;79;2017K1;15588
000;1;79;2018K1;16456
000;1;79;2019K1;16772
000;1;79;2020K1;17582
000;1;80;2008K1;10884
000;1;80;2009K1;11473
000;1;80;2010K1;11275
000;1;80;2011K1;11341
000;1;80;2012K1;11507
000;1;80;2013K1;11614
000;1;80;2014K1;12066
000;1;80;2015K1;12723
000;1;80;2016K1;13268
000;1;80;2017K1;14049
000;1;80;2018K1;14778
000;1;80;2019K1;15577
000;1;80;2020K1;15901
000;1;81;2008K1;10338
000;1;81;2009K1;10075
000;1;81;2010K1;10630
000;1;81;2011K1;10434
000;1;81;2012K1;10574
000;1;81;2013K1;10685
000;1;81;2014K1;10827
000;1;81;2015K1;11310
000;1;81;2016K1;11914
000;1;81;2017K1;12450
000;1;81;2018K1;13194
000;1;81;2019K1;13875
000;1;81;2020K1;14712
000;1;82;2008K1;9235
000;1;82;2009K1;9442
000;1;82;2010K1;9228
000;1;82;2011K1;9702
000;1;82;2012K1;9628
000;1;82;2013K1;9746
000;1;82;2014K1;9888
000;1;82;2015K1;10054
000;1;82;2016K1;10485
000;1;82;2017K1;11087
000;1;82;2018K1;11594
000;1;82;2019K1;12302
000;1;82;2020K1;12955
000;1;83;2008K1;8427
000;1;83;2009K1;8402
000;1;83;2010K1;8549
000;1;83;2011K1;8413
000;1;83;2012K1;8865
000;1;83;2013K1;8813
000;1;83;2014K1;8865
000;1;83;2015K1;9095
000;1;83;2016K1;9277
000;1;83;2017K1;9674
000;1;83;2018K1;10195
000;1;83;2019K1;10671
000;1;83;2020K1;11435
000;1;84;2008K1;7159
000;1;84;2009K1;7547
000;1;84;2010K1;7536
000;1;84;2011K1;7724
000;1;84;2012K1;7579
000;1;84;2013K1;8058
000;1;84;2014K1;7995
000;1;84;2015K1;8050
000;1;84;2016K1;8266
000;1;84;2017K1;8476
000;1;84;2018K1;8885
000;1;84;2019K1;9281
000;1;84;2020K1;9753
000;1;85;2008K1;6235
000;1;85;2009K1;6345
000;1;85;2010K1;6677
000;1;85;2011K1;6680
000;1;85;2012K1;6944
000;1;85;2013K1;6796
000;1;85;2014K1;7144
000;1;85;2015K1;7255
000;1;85;2016K1;7241
000;1;85;2017K1;7470
000;1;85;2018K1;7634
000;1;85;2019K1;7994
000;1;85;2020K1;8428
000;1;86;2008K1;5635
000;1;86;2009K1;5446
000;1;86;2010K1;5549
000;1;86;2011K1;5878
000;1;86;2012K1;5875
000;1;86;2013K1;6134
000;1;86;2014K1;6003
000;1;86;2015K1;6364
000;1;86;2016K1;6447
000;1;86;2017K1;6483
000;1;86;2018K1;6670
000;1;86;2019K1;6811
000;1;86;2020K1;7180
000;1;87;2008K1;4794
000;1;87;2009K1;4873
000;1;87;2010K1;4646
000;1;87;2011K1;4763
000;1;87;2012K1;5098
000;1;87;2013K1;5144
000;1;87;2014K1;5404
000;1;87;2015K1;5264
000;1;87;2016K1;5594
000;1;87;2017K1;5645
000;1;87;2018K1;5658
000;1;87;2019K1;5782
000;1;87;2020K1;6027
000;1;88;2008K1;3531
000;1;88;2009K1;4078
000;1;88;2010K1;4125
000;1;88;2011K1;3913
000;1;88;2012K1;4083
000;1;88;2013K1;4339
000;1;88;2014K1;4432
000;1;88;2015K1;4640
000;1;88;2016K1;4500
000;1;88;2017K1;4793
000;1;88;2018K1;4841
000;1;88;2019K1;4837
000;1;88;2020K1;4999
000;1;89;2008K1;3037
000;1;89;2009K1;2937
000;1;89;2010K1;3396
000;1;89;2011K1;3448
000;1;89;2012K1;3284
000;1;89;2013K1;3456
000;1;89;2014K1;3634
000;1;89;2015K1;3751
000;1;89;2016K1;3920
000;1;89;2017K1;3834
000;1;89;2018K1;4100
000;1;89;2019K1;4058
000;1;89;2020K1;4128
000;1;90;2008K1;2248
000;1;90;2009K1;2438
000;1;90;2010K1;2406
000;1;90;2011K1;2818
000;1;90;2012K1;2826
000;1;90;2013K1;2727
000;1;90;2014K1;2842
000;1;90;2015K1;2983
000;1;90;2016K1;3087
000;1;90;2017K1;3248
000;1;90;2018K1;3195
000;1;90;2019K1;3348
000;1;90;2020K1;3353
000;1;91;2008K1;1877
000;1;91;2009K1;1776
000;1;91;2010K1;1912
000;1;91;2011K1;1926
000;1;91;2012K1;2253
000;1;91;2013K1;2298
000;1;91;2014K1;2212
000;1;91;2015K1;2327
000;1;91;2016K1;2423
000;1;91;2017K1;2512
000;1;91;2018K1;2620
000;1;91;2019K1;2562
000;1;91;2020K1;2697
000;1;92;2008K1;1362
000;1;92;2009K1;1434
000;1;92;2010K1;1364
000;1;92;2011K1;1488
000;1;92;2012K1;1503
000;1;92;2013K1;1780
000;1;92;2014K1;1789
000;1;92;2015K1;1756
000;1;92;2016K1;1830
000;1;92;2017K1;1924
000;1;92;2018K1;1956
000;1;92;2019K1;2053
000;1;92;2020K1;2034
000;1;93;2008K1;1085
000;1;93;2009K1;1029
000;1;93;2010K1;1074
000;1;93;2011K1;1029
000;1;93;2012K1;1149
000;1;93;2013K1;1164
000;1;93;2014K1;1358
000;1;93;2015K1;1405
000;1;93;2016K1;1295
000;1;93;2017K1;1399
000;1;93;2018K1;1474
000;1;93;2019K1;1502
000;1;93;2020K1;1604
000;1;94;2008K1;757
000;1;94;2009K1;797
000;1;94;2010K1;741
000;1;94;2011K1;813
000;1;94;2012K1;748
000;1;94;2013K1;873
000;1;94;2014K1;906
000;1;94;2015K1;993
000;1;94;2016K1;1064
000;1;94;2017K1;942
000;1;94;2018K1;1035
000;1;94;2019K1;1093
000;1;94;2020K1;1134
000;1;95;2008K1;569
000;1;95;2009K1;519
000;1;95;2010K1;595
000;1;95;2011K1;537
000;1;95;2012K1;600
000;1;95;2013K1;544
000;1;95;2014K1;631
000;1;95;2015K1;691
000;1;95;2016K1;730
000;1;95;2017K1;784
000;1;95;2018K1;690
000;1;95;2019K1;724
000;1;95;2020K1;776
000;1;96;2008K1;370
000;1;96;2009K1;386
000;1;96;2010K1;379
000;1;96;2011K1;417
000;1;96;2012K1;394
000;1;96;2013K1;406
000;1;96;2014K1;383
000;1;96;2015K1;452
000;1;96;2016K1;477
000;1;96;2017K1;521
000;1;96;2018K1;549
000;1;96;2019K1;487
000;1;96;2020K1;505
000;1;97;2008K1;243
000;1;97;2009K1;248
000;1;97;2010K1;260
000;1;97;2011K1;247
000;1;97;2012K1;284
000;1;97;2013K1;261
000;1;97;2014K1;275
000;1;97;2015K1;250
000;1;97;2016K1;308
000;1;97;2017K1;338
000;1;97;2018K1;359
000;1;97;2019K1;351
000;1;97;2020K1;326
000;1;98;2008K1;141
000;1;98;2009K1;169
000;1;98;2010K1;162
000;1;98;2011K1;174
000;1;98;2012K1;163
000;1;98;2013K1;178
000;1;98;2014K1;164
000;1;98;2015K1;187
000;1;98;2016K1;169
000;1;98;2017K1;200
000;1;98;2018K1;221
000;1;98;2019K1;211
000;1;98;2020K1;229
000;1;99;2008K1;79
000;1;99;2009K1;97
000;1;99;2010K1;120
000;1;99;2011K1;103
000;1;99;2012K1;127
000;1;99;2013K1;104
000;1;99;2014K1;106
000;1;99;2015K1;100
000;1;99;2016K1;127
000;1;99;2017K1;106
000;1;99;2018K1;139
000;1;99;2019K1;138
000;1;99;2020K1;139
000;1;100;2008K1;43
000;1;100;2009K1;54
000;1;100;2010K1;59
000;1;100;2011K1;68
000;1;100;2012K1;71
000;1;100;2013K1;81
000;1;100;2014K1;69
000;1;100;2015K1;63
000;1;100;2016K1;55
000;1;100;2017K1;78
000;1;100;2018K1;57
000;1;100;2019K1;77
000;1;100;2020K1;86
000;2;0;2008K1;31436
000;2;0;2009K1;31648
000;2;0;2010K1;30743
000;2;0;2011K1;31111
000;2;0;2012K1;29122
000;2;0;2013K1;28255
000;2;0;2014K1;27410
000;2;0;2015K1;27755
000;2;0;2016K1;28556
000;2;0;2017K1;30054
000;2;0;2018K1;30107
000;2;0;2019K1;29979
000;2;0;2020K1;29817
000;2;1;2008K1;31925
000;2;1;2009K1;31678
000;2;1;2010K1;31993
000;2;1;2011K1;30951
000;2;1;2012K1;31314
000;2;1;2013K1;29316
000;2;1;2014K1;28448
000;2;1;2015K1;27684
000;2;1;2016K1;28144
000;2;1;2017K1;28889
000;2;1;2018K1;30282
000;2;1;2019K1;30247
000;2;1;2020K1;30036
000;2;2;2008K1;31864
000;2;2;2009K1;32119
000;2;2;2010K1;31825
000;2;2;2011K1;32110
000;2;2;2012K1;31029
000;2;2;2013K1;31390
000;2;2;2014K1;29450
000;2;2;2015K1;28649
000;2;2;2016K1;28025
000;2;2;2017K1;28451
000;2;2;2018K1;28999
000;2;2;2019K1;30357
000;2;2;2020K1;30315
000;2;3;2008K1;31936
000;2;3;2009K1;31998
000;2;3;2010K1;32214
000;2;3;2011K1;31916
000;2;3;2012K1;32151
000;2;3;2013K1;31085
000;2;3;2014K1;31487
000;2;3;2015K1;29636
000;2;3;2016K1;28969
000;2;3;2017K1;28302
000;2;3;2018K1;28600
000;2;3;2019K1;29045
000;2;3;2020K1;30350
000;2;4;2008K1;31865
000;2;4;2009K1;32004
000;2;4;2010K1;32120
000;2;4;2011K1;32323
000;2;4;2012K1;31947
000;2;4;2013K1;32239
000;2;4;2014K1;31195
000;2;4;2015K1;31643
000;2;4;2016K1;29924
000;2;4;2017K1;29187
000;2;4;2018K1;28451
000;2;4;2019K1;28641
000;2;4;2020K1;29084
000;2;5;2008K1;31442
000;2;5;2009K1;31926
000;2;5;2010K1;32081
000;2;5;2011K1;32171
000;2;5;2012K1;32369
000;2;5;2013K1;32014
000;2;5;2014K1;32321
000;2;5;2015K1;31375
000;2;5;2016K1;31973
000;2;5;2017K1;30169
000;2;5;2018K1;29295
000;2;5;2019K1;28524
000;2;5;2020K1;28685
000;2;6;2008K1;32210
000;2;6;2009K1;31511
000;2;6;2010K1;31981
000;2;6;2011K1;32091
000;2;6;2012K1;32178
000;2;6;2013K1;32437
000;2;6;2014K1;32080
000;2;6;2015K1;32485
000;2;6;2016K1;31652
000;2;6;2017K1;32201
000;2;6;2018K1;30303
000;2;6;2019K1;29390
000;2;6;2020K1;28543
000;2;7;2008K1;33088
000;2;7;2009K1;32289
000;2;7;2010K1;31568
000;2;7;2011K1;32004
000;2;7;2012K1;32116
000;2;7;2013K1;32230
000;2;7;2014K1;32496
000;2;7;2015K1;32245
000;2;7;2016K1;32763
000;2;7;2017K1;31898
000;2;7;2018K1;32296
000;2;7;2019K1;30359
000;2;7;2020K1;29438
000;2;8;2008K1;32765
000;2;8;2009K1;33132
000;2;8;2010K1;32305
000;2;8;2011K1;31612
000;2;8;2012K1;32018
000;2;8;2013K1;32173
000;2;8;2014K1;32294
000;2;8;2015K1;32617
000;2;8;2016K1;32492
000;2;8;2017K1;32974
000;2;8;2018K1;31999
000;2;8;2019K1;32353
000;2;8;2020K1;30416
000;2;9;2008K1;32749
000;2;9;2009K1;32849
000;2;9;2010K1;33188
000;2;9;2011K1;32373
000;2;9;2012K1;31638
000;2;9;2013K1;32071
000;2;9;2014K1;32220
000;2;9;2015K1;32434
000;2;9;2016K1;32821
000;2;9;2017K1;32725
000;2;9;2018K1;33097
000;2;9;2019K1;32114
000;2;9;2020K1;32392
000;2;10;2008K1;33495
000;2;10;2009K1;32821
000;2;10;2010K1;32922
000;2;10;2011K1;33225
000;2;10;2012K1;32399
000;2;10;2013K1;31669
000;2;10;2014K1;32158
000;2;10;2015K1;32413
000;2;10;2016K1;32656
000;2;10;2017K1;33014
000;2;10;2018K1;32820
000;2;10;2019K1;33180
000;2;10;2020K1;32192
000;2;11;2008K1;33737
000;2;11;2009K1;33605
000;2;11;2010K1;32890
000;2;11;2011K1;32980
000;2;11;2012K1;33299
000;2;11;2013K1;32476
000;2;11;2014K1;31749
000;2;11;2015K1;32302
000;2;11;2016K1;32598
000;2;11;2017K1;32858
000;2;11;2018K1;33146
000;2;11;2019K1;32909
000;2;11;2020K1;33267
000;2;12;2008K1;34853
000;2;12;2009K1;33779
000;2;12;2010K1;33630
000;2;12;2011K1;32937
000;2;12;2012K1;33034
000;2;12;2013K1;33387
000;2;12;2014K1;32548
000;2;12;2015K1;31863
000;2;12;2016K1;32463
000;2;12;2017K1;32741
000;2;12;2018K1;32925
000;2;12;2019K1;33251
000;2;12;2020K1;32991
000;2;13;2008K1;35266
000;2;13;2009K1;34927
000;2;13;2010K1;33833
000;2;13;2011K1;33670
000;2;13;2012K1;32967
000;2;13;2013K1;33094
000;2;13;2014K1;33474
000;2;13;2015K1;32663
000;2;13;2016K1;32017
000;2;13;2017K1;32636
000;2;13;2018K1;32876
000;2;13;2019K1;33035
000;2;13;2020K1;33322
000;2;14;2008K1;34013
000;2;14;2009K1;35386
000;2;14;2010K1;34982
000;2;14;2011K1;33906
000;2;14;2012K1;33740
000;2;14;2013K1;33040
000;2;14;2014K1;33185
000;2;14;2015K1;33581
000;2;14;2016K1;32872
000;2;14;2017K1;32152
000;2;14;2018K1;32753
000;2;14;2019K1;32976
000;2;14;2020K1;33113
000;2;15;2008K1;34251
000;2;15;2009K1;34140
000;2;15;2010K1;35482
000;2;15;2011K1;35137
000;2;15;2012K1;34011
000;2;15;2013K1;33883
000;2;15;2014K1;33186
000;2;15;2015K1;33376
000;2;15;2016K1;33794
000;2;15;2017K1;33066
000;2;15;2018K1;32349
000;2;15;2019K1;32950
000;2;15;2020K1;33125
000;2;16;2008K1;32961
000;2;16;2009K1;34506
000;2;16;2010K1;34313
000;2;16;2011K1;35705
000;2;16;2012K1;35357
000;2;16;2013K1;34179
000;2;16;2014K1;34107
000;2;16;2015K1;33517
000;2;16;2016K1;33665
000;2;16;2017K1;34135
000;2;16;2018K1;33364
000;2;16;2019K1;32645
000;2;16;2020K1;33173
000;2;17;2008K1;32798
000;2;17;2009K1;33190
000;2;17;2010K1;34588
000;2;17;2011K1;34387
000;2;17;2012K1;35773
000;2;17;2013K1;35379
000;2;17;2014K1;34332
000;2;17;2015K1;34221
000;2;17;2016K1;33715
000;2;17;2017K1;33852
000;2;17;2018K1;34278
000;2;17;2019K1;33437
000;2;17;2020K1;32744
000;2;18;2008K1;31849
000;2;18;2009K1;32938
000;2;18;2010K1;33236
000;2;18;2011K1;34690
000;2;18;2012K1;34511
000;2;18;2013K1;35919
000;2;18;2014K1;35572
000;2;18;2015K1;34540
000;2;18;2016K1;34588
000;2;18;2017K1;34048
000;2;18;2018K1;34116
000;2;18;2019K1;34494
000;2;18;2020K1;33614
000;2;19;2008K1;30807
000;2;19;2009K1;32284
000;2;19;2010K1;33352
000;2;19;2011K1;33720
000;2;19;2012K1;35208
000;2;19;2013K1;35047
000;2;19;2014K1;36519
000;2;19;2015K1;36161
000;2;19;2016K1;35234
000;2;19;2017K1;35260
000;2;19;2018K1;34594
000;2;19;2019K1;34615
000;2;19;2020K1;34983
000;2;20;2008K1;30027
000;2;20;2009K1;31605
000;2;20;2010K1;32954
000;2;20;2011K1;34032
000;2;20;2012K1;34738
000;2;20;2013K1;36018
000;2;20;2014K1;35843
000;2;20;2015K1;37231
000;2;20;2016K1;37425
000;2;20;2017K1;36333
000;2;20;2018K1;36409
000;2;20;2019K1;35472
000;2;20;2020K1;35304
000;2;21;2008K1;30361
000;2;21;2009K1;30934
000;2;21;2010K1;32633
000;2;21;2011K1;33801
000;2;21;2012K1;35208
000;2;21;2013K1;35457
000;2;21;2014K1;36950
000;2;21;2015K1;36637
000;2;21;2016K1;38426
000;2;21;2017K1;38288
000;2;21;2018K1;37320
000;2;21;2019K1;37047
000;2;21;2020K1;36089
000;2;22;2008K1;30178
000;2;22;2009K1;31138
000;2;22;2010K1;31587
000;2;22;2011K1;33191
000;2;22;2012K1;34497
000;2;22;2013K1;35693
000;2;22;2014K1;35939
000;2;22;2015K1;37421
000;2;22;2016K1;37463
000;2;22;2017K1;39191
000;2;22;2018K1;38954
000;2;22;2019K1;37850
000;2;22;2020K1;37418
000;2;23;2008K1;29424
000;2;23;2009K1;30912
000;2;23;2010K1;31683
000;2;23;2011K1;32192
000;2;23;2012K1;33734
000;2;23;2013K1;35150
000;2;23;2014K1;36357
000;2;23;2015K1;36619
000;2;23;2016K1;38339
000;2;23;2017K1;38338
000;2;23;2018K1;39917
000;2;23;2019K1;39511
000;2;23;2020K1;38262
000;2;24;2008K1;29259
000;2;24;2009K1;30118
000;2;24;2010K1;31260
000;2;24;2011K1;32246
000;2;24;2012K1;32477
000;2;24;2013K1;34257
000;2;24;2014K1;35590
000;2;24;2015K1;36898
000;2;24;2016K1;37498
000;2;24;2017K1;39038
000;2;24;2018K1;39033
000;2;24;2019K1;40463
000;2;24;2020K1;39864
000;2;25;2008K1;29971
000;2;25;2009K1;29891
000;2;25;2010K1;30408
000;2;25;2011K1;31692
000;2;25;2012K1;32421
000;2;25;2013K1;32926
000;2;25;2014K1;34651
000;2;25;2015K1;35995
000;2;25;2016K1;37556
000;2;25;2017K1;38096
000;2;25;2018K1;39476
000;2;25;2019K1;39340
000;2;25;2020K1;40510
000;2;26;2008K1;30208
000;2;26;2009K1;30497
000;2;26;2010K1;30151
000;2;26;2011K1;30720
000;2;26;2012K1;31914
000;2;26;2013K1;32701
000;2;26;2014K1;33293
000;2;26;2015K1;34954
000;2;26;2016K1;36601
000;2;26;2017K1;37926
000;2;26;2018K1;38400
000;2;26;2019K1;39656
000;2;26;2020K1;39252
000;2;27;2008K1;32200
000;2;27;2009K1;30663
000;2;27;2010K1;30658
000;2;27;2011K1;30493
000;2;27;2012K1;30904
000;2;27;2013K1;32152
000;2;27;2014K1;32955
000;2;27;2015K1;33564
000;2;27;2016K1;35444
000;2;27;2017K1;37003
000;2;27;2018K1;38250
000;2;27;2019K1;38599
000;2;27;2020K1;39611
000;2;28;2008K1;32941
000;2;28;2009K1;32628
000;2;28;2010K1;30951
000;2;28;2011K1;30913
000;2;28;2012K1;30571
000;2;28;2013K1;31056
000;2;28;2014K1;32393
000;2;28;2015K1;33090
000;2;28;2016K1;33997
000;2;28;2017K1;35869
000;2;28;2018K1;37212
000;2;28;2019K1;38469
000;2;28;2020K1;38593
000;2;29;2008K1;34025
000;2;29;2009K1;33230
000;2;29;2010K1;32845
000;2;29;2011K1;31182
000;2;29;2012K1;30953
000;2;29;2013K1;30640
000;2;29;2014K1;31216
000;2;29;2015K1;32594
000;2;29;2016K1;33513
000;2;29;2017K1;34241
000;2;29;2018K1;36093
000;2;29;2019K1;37394
000;2;29;2020K1;38436
000;2;30;2008K1;33896
000;2;30;2009K1;34285
000;2;30;2010K1;33449
000;2;30;2011K1;32966
000;2;30;2012K1;31098
000;2;30;2013K1;30969
000;2;30;2014K1;30765
000;2;30;2015K1;31325
000;2;30;2016K1;32966
000;2;30;2017K1;33792
000;2;30;2018K1;34434
000;2;30;2019K1;36170
000;2;30;2020K1;37393
000;2;31;2008K1;35066
000;2;31;2009K1;34085
000;2;31;2010K1;34407
000;2;31;2011K1;33527
000;2;31;2012K1;33031
000;2;31;2013K1;31121
000;2;31;2014K1;31092
000;2;31;2015K1;30922
000;2;31;2016K1;31678
000;2;31;2017K1;33241
000;2;31;2018K1;33879
000;2;31;2019K1;34504
000;2;31;2020K1;36056
000;2;32;2008K1;38499
000;2;32;2009K1;35283
000;2;32;2010K1;34208
000;2;32;2011K1;34456
000;2;32;2012K1;33569
000;2;32;2013K1;33060
000;2;32;2014K1;31265
000;2;32;2015K1;31237
000;2;32;2016K1;31209
000;2;32;2017K1;31899
000;2;32;2018K1;33446
000;2;32;2019K1;34043
000;2;32;2020K1;34463
000;2;33;2008K1;37877
000;2;33;2009K1;38681
000;2;33;2010K1;35411
000;2;33;2011K1;34362
000;2;33;2012K1;34478
000;2;33;2013K1;33648
000;2;33;2014K1;33202
000;2;33;2015K1;31500
000;2;33;2016K1;31567
000;2;33;2017K1;31450
000;2;33;2018K1;32033
000;2;33;2019K1;33575
000;2;33;2020K1;34014
000;2;34;2008K1;37821
000;2;34;2009K1;38058
000;2;34;2010K1;38816
000;2;34;2011K1;35540
000;2;34;2012K1;34407
000;2;34;2013K1;34576
000;2;34;2014K1;33804
000;2;34;2015K1;33359
000;2;34;2016K1;31811
000;2;34;2017K1;31857
000;2;34;2018K1;31638
000;2;34;2019K1;32136
000;2;34;2020K1;33585
000;2;35;2008K1;39609
000;2;35;2009K1;37967
000;2;35;2010K1;38140
000;2;35;2011K1;38935
000;2;35;2012K1;35631
000;2;35;2013K1;34498
000;2;35;2014K1;34717
000;2;35;2015K1;33954
000;2;35;2016K1;33672
000;2;35;2017K1;32026
000;2;35;2018K1;32061
000;2;35;2019K1;31713
000;2;35;2020K1;32167
000;2;36;2008K1;38730
000;2;36;2009K1;39741
000;2;36;2010K1;38095
000;2;36;2011K1;38253
000;2;36;2012K1;38978
000;2;36;2013K1;35679
000;2;36;2014K1;34624
000;2;36;2015K1;34855
000;2;36;2016K1;34236
000;2;36;2017K1;33886
000;2;36;2018K1;32185
000;2;36;2019K1;32171
000;2;36;2020K1;31710
000;2;37;2008K1;37357
000;2;37;2009K1;38881
000;2;37;2010K1;39846
000;2;37;2011K1;38176
000;2;37;2012K1;38279
000;2;37;2013K1;39081
000;2;37;2014K1;35811
000;2;37;2015K1;34791
000;2;37;2016K1;35108
000;2;37;2017K1;34399
000;2;37;2018K1;34016
000;2;37;2019K1;32245
000;2;37;2020K1;32197
000;2;39;2008K1;38283
000;2;39;2009K1;37207
000;2;39;2010K1;37572
000;2;39;2011K1;39051
000;2;39;2012K1;39937
000;2;39;2013K1;38252
000;2;39;2014K1;38388
000;2;39;2015K1;39303
000;2;39;2016K1;36096
000;2;39;2017K1;35151
000;2;39;2018K1;35389
000;2;39;2019K1;34598
000;2;39;2020K1;34136
000;2;40;2008K1;41189
000;2;40;2009K1;38384
000;2;40;2010K1;37252
000;2;40;2011K1;37648
000;2;40;2012K1;39064
000;2;40;2013K1;39996
000;2;40;2014K1;38329
000;2;40;2015K1;38523
000;2;40;2016K1;39471
000;2;40;2017K1;36236
000;2;40;2018K1;35185
000;2;40;2019K1;35476
000;2;40;2020K1;34606
000;2;41;2008K1;44156
000;2;41;2009K1;41315
000;2;41;2010K1;38396
000;2;41;2011K1;37306
000;2;41;2012K1;37669
000;2;41;2013K1;39131
000;2;41;2014K1;40013
000;2;41;2015K1;38379
000;2;41;2016K1;38676
000;2;41;2017K1;39565
000;2;41;2018K1;36340
000;2;41;2019K1;35285
000;2;41;2020K1;35548
000;2;42;2008K1;42873
000;2;42;2009K1;44238
000;2;42;2010K1;41351
000;2;42;2011K1;38465
000;2;42;2012K1;37325
000;2;42;2013K1;37693
000;2;42;2014K1;39193
000;2;42;2015K1;40122
000;2;42;2016K1;38507
000;2;42;2017K1;38766
000;2;42;2018K1;39649
000;2;42;2019K1;36425
000;2;42;2020K1;35315
000;2;43;2008K1;41671
000;2;43;2009K1;42914
000;2;43;2010K1;44254
000;2;43;2011K1;41349
000;2;43;2012K1;38482
000;2;43;2013K1;37366
000;2;43;2014K1;37741
000;2;43;2015K1;39262
000;2;43;2016K1;40257
000;2;43;2017K1;38601
000;2;43;2018K1;38881
000;2;43;2019K1;39720
000;2;43;2020K1;36466
000;2;44;2008K1;41080
000;2;44;2009K1;41723
000;2;44;2010K1;42984
000;2;44;2011K1;44295
000;2;44;2012K1;41361
000;2;44;2013K1;38507
000;2;44;2014K1;37403
000;2;44;2015K1;37828
000;2;44;2016K1;39340
000;2;44;2017K1;40372
000;2;44;2018K1;38681
000;2;44;2019K1;38946
000;2;44;2020K1;39739
000;2;45;2008K1;38789
000;2;45;2009K1;41146
000;2;45;2010K1;41740
000;2;45;2011K1;42983
000;2;45;2012K1;44238
000;2;45;2013K1;41341
000;2;45;2014K1;38540
000;2;45;2015K1;37424
000;2;45;2016K1;37920
000;2;45;2017K1;39403
000;2;45;2018K1;40445
000;2;45;2019K1;38711
000;2;45;2020K1;38986
000;2;46;2008K1;37873
000;2;46;2009K1;38837
000;2;46;2010K1;41133
000;2;46;2011K1;41731
000;2;46;2012K1;42939
000;2;46;2013K1;44261
000;2;46;2014K1;41353
000;2;46;2015K1;38619
000;2;46;2016K1;37480
000;2;46;2017K1;37983
000;2;46;2018K1;39442
000;2;46;2019K1;40455
000;2;46;2020K1;38742
000;2;47;2008K1;37815
000;2;47;2009K1;37882
000;2;47;2010K1;38822
000;2;47;2011K1;41113
000;2;47;2012K1;41703
000;2;47;2013K1;42912
000;2;47;2014K1;44259
000;2;47;2015K1;41402
000;2;47;2016K1;38691
000;2;47;2017K1;37470
000;2;47;2018K1;38038
000;2;47;2019K1;39491
000;2;47;2020K1;40482
000;2;48;2008K1;36415
000;2;48;2009K1;37779
000;2;48;2010K1;37830
000;2;48;2011K1;38847
000;2;48;2012K1;41058
000;2;48;2013K1;41671
000;2;48;2014K1;42905
000;2;48;2015K1;44269
000;2;48;2016K1;41450
000;2;48;2017K1;38726
000;2;48;2018K1;37502
000;2;48;2019K1;38048
000;2;48;2020K1;39494
000;2;49;2008K1;36445
000;2;49;2009K1;36381
000;2;49;2010K1;37763
000;2;49;2011K1;37784
000;2;49;2012K1;38761
000;2;49;2013K1;40980
000;2;49;2014K1;41653
000;2;49;2015K1;42868
000;2;49;2016K1;44273
000;2;49;2017K1;41452
000;2;49;2018K1;38736
000;2;49;2019K1;37540
000;2;49;2020K1;38040
000;2;50;2008K1;36283
000;2;50;2009K1;36418
000;2;50;2010K1;36329
000;2;50;2011K1;37690
000;2;50;2012K1;37693
000;2;50;2013K1;38708
000;2;50;2014K1;40964
000;2;50;2015K1;41622
000;2;50;2016K1;42863
000;2;50;2017K1;44255
000;2;50;2018K1;41432
000;2;50;2019K1;38755
000;2;50;2020K1;37517
000;2;51;2008K1;36546
000;2;51;2009K1;36219
000;2;51;2010K1;36370
000;2;51;2011K1;36260
000;2;51;2012K1;37594
000;2;51;2013K1;37645
000;2;51;2014K1;38655
000;2;51;2015K1;40904
000;2;51;2016K1;41571
000;2;51;2017K1;42861
000;2;51;2018K1;44208
000;2;51;2019K1;41424
000;2;51;2020K1;38723
000;2;52;2008K1;35973
000;2;52;2009K1;36477
000;2;52;2010K1;36140
000;2;52;2011K1;36285
000;2;52;2012K1;36171
000;2;52;2013K1;37500
000;2;52;2014K1;37599
000;2;52;2015K1;38599
000;2;52;2016K1;40878
000;2;52;2017K1;41523
000;2;52;2018K1;42823
000;2;52;2019K1;44139
000;2;52;2020K1;41382
000;2;53;2008K1;35510
000;2;53;2009K1;35839
000;2;53;2010K1;36395
000;2;53;2011K1;36022
000;2;53;2012K1;36218
000;2;53;2013K1;36056
000;2;53;2014K1;37419
000;2;53;2015K1;37533
000;2;53;2016K1;38541
000;2;53;2017K1;40805
000;2;53;2018K1;41442
000;2;53;2019K1;42760
000;2;53;2020K1;44070
000;2;54;2008K1;35969
000;2;54;2009K1;35435
000;2;54;2010K1;35716
000;2;54;2011K1;36264
000;2;54;2012K1;35880
000;2;54;2013K1;36127
000;2;54;2014K1;35937
000;2;54;2015K1;37339
000;2;54;2016K1;37479
000;2;54;2017K1;38468
000;2;54;2018K1;40743
