TID,CIVILSTAND,KØN,OMRÅDE,INDHOLD
2014K1,Fraskilt,I alt,Faxe,3318
2014K1,Fraskilt,I alt,Guldborgsund,6533
2014K1,Fraskilt,I alt,Holbæk,6432
2014K1,Fraskilt,I alt,Kalundborg,4912
2014K1,Fraskilt,I alt,Lolland,4795
2014K1,Fraskilt,I alt,Næstved,8074
2014K1,Fraskilt,I alt,Odsherred,3576
2014K1,Fraskilt,I alt,Ringsted,3071
2014K1,Fraskilt,I alt,Slagelse,7597
2014K1,Fraskilt,I alt,Sorø,2768
2014K1,Fraskilt,I alt,Stevns,2050
2014K1,Fraskilt,I alt,Vordingborg,4846
2014K1,Fraskilt,I alt,Region Syddanmark,101717
2014K1,Fraskilt,I alt,Assens,3545
2014K1,Fraskilt,I alt,Faaborg-Midtfyn,4310
2014K1,Fraskilt,I alt,Kerteminde,2072
2014K1,Fraskilt,I alt,Langeland,1321
2014K1,Fraskilt,I alt,Middelfart,3215
2014K1,Fraskilt,I alt,Nordfyns,2346
2014K1,Fraskilt,I alt,Nyborg,2927
2014K1,Fraskilt,I alt,Odense,16597
2014K1,Fraskilt,I alt,Svendborg,5420
2014K1,Fraskilt,I alt,Ærø,599
2014K1,Fraskilt,I alt,Billund,1939
2014K1,Fraskilt,I alt,Esbjerg,9788
2014K1,Fraskilt,I alt,Fanø,346
2014K1,Fraskilt,I alt,Fredericia,4866
2014K1,Fraskilt,I alt,Haderslev,4864
2014K1,Fraskilt,I alt,Kolding,7378
2014K1,Fraskilt,I alt,Sønderborg,6385
2014K1,Fraskilt,I alt,Tønder,3080
2014K1,Fraskilt,I alt,Varde,3410
2014K1,Fraskilt,I alt,Vejen,3156
2014K1,Fraskilt,I alt,Vejle,8880
2014K1,Fraskilt,I alt,Aabenraa,5273
2014K1,Fraskilt,I alt,Region Midtjylland,97358
2014K1,Fraskilt,I alt,Favrskov,3129
2014K1,Fraskilt,I alt,Hedensted,3263
2014K1,Fraskilt,I alt,Horsens,7133
2014K1,Fraskilt,I alt,Norddjurs,3410
2014K1,Fraskilt,I alt,Odder,1773
2014K1,Fraskilt,I alt,Randers,8374
2014K1,Fraskilt,I alt,Samsø,407
2014K1,Fraskilt,I alt,Silkeborg,7282
2014K1,Fraskilt,I alt,Skanderborg,4057
2014K1,Fraskilt,I alt,Syddjurs,3632
2014K1,Fraskilt,I alt,Aarhus,24199
2014K1,Fraskilt,I alt,Herning,6096
2014K1,Fraskilt,I alt,Holstebro,4070
2014K1,Fraskilt,I alt,Ikast-Brande,2959
2014K1,Fraskilt,I alt,Lemvig,1420
2014K1,Fraskilt,I alt,Ringkøbing-Skjern,3769
2014K1,Fraskilt,I alt,Skive,3487
2014K1,Fraskilt,I alt,Struer,1670
2014K1,Fraskilt,I alt,Viborg,7228
2014K1,Fraskilt,I alt,Region Nordjylland,45619
2014K1,Fraskilt,I alt,Brønderslev,2616
2014K1,Fraskilt,I alt,Frederikshavn,5334
2014K1,Fraskilt,I alt,Hjørring,5360
2014K1,Fraskilt,I alt,Jammerbugt,2753
2014K1,Fraskilt,I alt,Læsø,192
2014K1,Fraskilt,I alt,Mariagerfjord,3365
2014K1,Fraskilt,I alt,Morsø,1597
2014K1,Fraskilt,I alt,Rebild,1992
2014K1,Fraskilt,I alt,Thisted,3275
2014K1,Fraskilt,I alt,Vesthimmerlands,2978
2014K1,Fraskilt,I alt,Aalborg,16157
2014K1,Fraskilt,Mænd,Hele landet,210958
2014K1,Fraskilt,Mænd,Region Hovedstaden,66593
2014K1,Fraskilt,Mænd,København,21728
2014K1,Fraskilt,Mænd,Frederiksberg,3582
2014K1,Fraskilt,Mænd,Dragør,449
2014K1,Fraskilt,Mænd,Tårnby,1659
2014K1,Fraskilt,Mænd,Albertslund,1027
2014K1,Fraskilt,Mænd,Ballerup,1888
2014K1,Fraskilt,Mænd,Brøndby,1421
2014K1,Fraskilt,Mænd,Gentofte,2532
2014K1,Fraskilt,Mænd,Gladsaxe,2502
2014K1,Fraskilt,Mænd,Glostrup,913
2014K1,Fraskilt,Mænd,Herlev,1018
2014K1,Fraskilt,Mænd,Hvidovre,2006
2014K1,Fraskilt,Mænd,Høje-Taastrup,1896
2014K1,Fraskilt,Mænd,Ishøj,834
2014K1,Fraskilt,Mænd,Lyngby-Taarbæk,1757
2014K1,Fraskilt,Mænd,Rødovre,1476
2014K1,Fraskilt,Mænd,Vallensbæk,497
2014K1,Fraskilt,Mænd,Allerød,738
2014K1,Fraskilt,Mænd,Egedal,1284
2014K1,Fraskilt,Mænd,Fredensborg,1570
2014K1,Fraskilt,Mænd,Frederikssund,1830
2014K1,Fraskilt,Mænd,Furesø,1275
2014K1,Fraskilt,Mænd,Gribskov,1896
2014K1,Fraskilt,Mænd,Halsnæs,1495
2014K1,Fraskilt,Mænd,Helsingør,2918
2014K1,Fraskilt,Mænd,Hillerød,1656
2014K1,Fraskilt,Mænd,Hørsholm,917
2014K1,Fraskilt,Mænd,Rudersdal,1829
2014K1,Fraskilt,Mænd,Bornholm,1996
2014K1,Fraskilt,Mænd,Christiansø,4
2014K1,Fraskilt,Mænd,Region Sjælland,35023
2014K1,Fraskilt,Mænd,Greve,1755
2014K1,Fraskilt,Mænd,Køge,2291
2014K1,Fraskilt,Mænd,Lejre,992
2014K1,Fraskilt,Mænd,Roskilde,3021
2014K1,Fraskilt,Mænd,Solrød,769
2014K1,Fraskilt,Mænd,Faxe,1518
2014K1,Fraskilt,Mænd,Guldborgsund,3019
2014K1,Fraskilt,Mænd,Holbæk,2770
2014K1,Fraskilt,Mænd,Kalundborg,2294
2014K1,Fraskilt,Mænd,Lolland,2345
2014K1,Fraskilt,Mænd,Næstved,3460
2014K1,Fraskilt,Mænd,Odsherred,1690
2014K1,Fraskilt,Mænd,Ringsted,1299
2014K1,Fraskilt,Mænd,Slagelse,3357
2014K1,Fraskilt,Mænd,Sorø,1236
2014K1,Fraskilt,Mænd,Stevns,994
2014K1,Fraskilt,Mænd,Vordingborg,2213
2014K1,Fraskilt,Mænd,Region Syddanmark,45472
2014K1,Fraskilt,Mænd,Assens,1709
2014K1,Fraskilt,Mænd,Faaborg-Midtfyn,1984
2014K1,Fraskilt,Mænd,Kerteminde,909
2014K1,Fraskilt,Mænd,Langeland,641
2014K1,Fraskilt,Mænd,Middelfart,1424
2014K1,Fraskilt,Mænd,Nordfyns,1155
2014K1,Fraskilt,Mænd,Nyborg,1317
2014K1,Fraskilt,Mænd,Odense,6924
2014K1,Fraskilt,Mænd,Svendborg,2352
2014K1,Fraskilt,Mænd,Ærø,284
2014K1,Fraskilt,Mænd,Billund,884
2014K1,Fraskilt,Mænd,Esbjerg,4353
2014K1,Fraskilt,Mænd,Fanø,148
2014K1,Fraskilt,Mænd,Fredericia,2171
2014K1,Fraskilt,Mænd,Haderslev,2226
2014K1,Fraskilt,Mænd,Kolding,3250
2014K1,Fraskilt,Mænd,Sønderborg,2828
2014K1,Fraskilt,Mænd,Tønder,1454
2014K1,Fraskilt,Mænd,Varde,1613
2014K1,Fraskilt,Mænd,Vejen,1511
2014K1,Fraskilt,Mænd,Vejle,3905
2014K1,Fraskilt,Mænd,Aabenraa,2430
2014K1,Fraskilt,Mænd,Region Midtjylland,43078
2014K1,Fraskilt,Mænd,Favrskov,1441
2014K1,Fraskilt,Mænd,Hedensted,1571
2014K1,Fraskilt,Mænd,Horsens,3132
2014K1,Fraskilt,Mænd,Norddjurs,1643
2014K1,Fraskilt,Mænd,Odder,780
2014K1,Fraskilt,Mænd,Randers,3759
2014K1,Fraskilt,Mænd,Samsø,189
2014K1,Fraskilt,Mænd,Silkeborg,3186
2014K1,Fraskilt,Mænd,Skanderborg,1793
2014K1,Fraskilt,Mænd,Syddjurs,1719
2014K1,Fraskilt,Mænd,Aarhus,9873
2014K1,Fraskilt,Mænd,Herning,2731
2014K1,Fraskilt,Mænd,Holstebro,1807
2014K1,Fraskilt,Mænd,Ikast-Brande,1372
2014K1,Fraskilt,Mænd,Lemvig,722
2014K1,Fraskilt,Mænd,Ringkøbing-Skjern,1783
2014K1,Fraskilt,Mænd,Skive,1608
2014K1,Fraskilt,Mænd,Struer,793
2014K1,Fraskilt,Mænd,Viborg,3176
2014K1,Fraskilt,Mænd,Region Nordjylland,20792
2014K1,Fraskilt,Mænd,Brønderslev,1212
2014K1,Fraskilt,Mænd,Frederikshavn,2461
2014K1,Fraskilt,Mænd,Hjørring,2459
2014K1,Fraskilt,Mænd,Jammerbugt,1279
2014K1,Fraskilt,Mænd,Læsø,90
2014K1,Fraskilt,Mænd,Mariagerfjord,1599
2014K1,Fraskilt,Mænd,Morsø,778
2014K1,Fraskilt,Mænd,Rebild,958
2014K1,Fraskilt,Mænd,Thisted,1574
2014K1,Fraskilt,Mænd,Vesthimmerlands,1409
2014K1,Fraskilt,Mænd,Aalborg,6973
2014K1,Fraskilt,Kvinder,Hele landet,275378
2014K1,Fraskilt,Kvinder,Region Hovedstaden,95967
2014K1,Fraskilt,Kvinder,København,29515
2014K1,Fraskilt,Kvinder,Frederiksberg,6212
2014K1,Fraskilt,Kvinder,Dragør,651
2014K1,Fraskilt,Kvinder,Tårnby,2273
2014K1,Fraskilt,Kvinder,Albertslund,1552
2014K1,Fraskilt,Kvinder,Ballerup,2865
2014K1,Fraskilt,Kvinder,Brøndby,2065
2014K1,Fraskilt,Kvinder,Gentofte,4267
2014K1,Fraskilt,Kvinder,Gladsaxe,3844
2014K1,Fraskilt,Kvinder,Glostrup,1306
2014K1,Fraskilt,Kvinder,Herlev,1685
2014K1,Fraskilt,Kvinder,Hvidovre,2861
2014K1,Fraskilt,Kvinder,Høje-Taastrup,2526
2014K1,Fraskilt,Kvinder,Ishøj,1141
2014K1,Fraskilt,Kvinder,Lyngby-Taarbæk,3208
2014K1,Fraskilt,Kvinder,Rødovre,2361
2014K1,Fraskilt,Kvinder,Vallensbæk,688
2014K1,Fraskilt,Kvinder,Allerød,1063
2014K1,Fraskilt,Kvinder,Egedal,1699
2014K1,Fraskilt,Kvinder,Fredensborg,2347
2014K1,Fraskilt,Kvinder,Frederikssund,2382
2014K1,Fraskilt,Kvinder,Furesø,1957
2014K1,Fraskilt,Kvinder,Gribskov,2313
2014K1,Fraskilt,Kvinder,Halsnæs,1796
2014K1,Fraskilt,Kvinder,Helsingør,4106
2014K1,Fraskilt,Kvinder,Hillerød,2475
2014K1,Fraskilt,Kvinder,Hørsholm,1590
2014K1,Fraskilt,Kvinder,Rudersdal,2883
2014K1,Fraskilt,Kvinder,Bornholm,2334
2014K1,Fraskilt,Kvinder,Christiansø,2
2014K1,Fraskilt,Kvinder,Region Sjælland,44059
2014K1,Fraskilt,Kvinder,Greve,2503
2014K1,Fraskilt,Kvinder,Køge,3201
2014K1,Fraskilt,Kvinder,Lejre,1103
2014K1,Fraskilt,Kvinder,Roskilde,4442
2014K1,Fraskilt,Kvinder,Solrød,1033
2014K1,Fraskilt,Kvinder,Faxe,1800
2014K1,Fraskilt,Kvinder,Guldborgsund,3514
2014K1,Fraskilt,Kvinder,Holbæk,3662
2014K1,Fraskilt,Kvinder,Kalundborg,2618
2014K1,Fraskilt,Kvinder,Lolland,2450
2014K1,Fraskilt,Kvinder,Næstved,4614
2014K1,Fraskilt,Kvinder,Odsherred,1886
2014K1,Fraskilt,Kvinder,Ringsted,1772
2014K1,Fraskilt,Kvinder,Slagelse,4240
2014K1,Fraskilt,Kvinder,Sorø,1532
2014K1,Fraskilt,Kvinder,Stevns,1056
2014K1,Fraskilt,Kvinder,Vordingborg,2633
2014K1,Fraskilt,Kvinder,Region Syddanmark,56245
2014K1,Fraskilt,Kvinder,Assens,1836
2014K1,Fraskilt,Kvinder,Faaborg-Midtfyn,2326
2014K1,Fraskilt,Kvinder,Kerteminde,1163
2014K1,Fraskilt,Kvinder,Langeland,680
2014K1,Fraskilt,Kvinder,Middelfart,1791
2014K1,Fraskilt,Kvinder,Nordfyns,1191
2014K1,Fraskilt,Kvinder,Nyborg,1610
2014K1,Fraskilt,Kvinder,Odense,9673
2014K1,Fraskilt,Kvinder,Svendborg,3068
2014K1,Fraskilt,Kvinder,Ærø,315
2014K1,Fraskilt,Kvinder,Billund,1055
2014K1,Fraskilt,Kvinder,Esbjerg,5435
2014K1,Fraskilt,Kvinder,Fanø,198
2014K1,Fraskilt,Kvinder,Fredericia,2695
2014K1,Fraskilt,Kvinder,Haderslev,2638
2014K1,Fraskilt,Kvinder,Kolding,4128
2014K1,Fraskilt,Kvinder,Sønderborg,3557
2014K1,Fraskilt,Kvinder,Tønder,1626
2014K1,Fraskilt,Kvinder,Varde,1797
2014K1,Fraskilt,Kvinder,Vejen,1645
2014K1,Fraskilt,Kvinder,Vejle,4975
2014K1,Fraskilt,Kvinder,Aabenraa,2843
2014K1,Fraskilt,Kvinder,Region Midtjylland,54280
2014K1,Fraskilt,Kvinder,Favrskov,1688
2014K1,Fraskilt,Kvinder,Hedensted,1692
2014K1,Fraskilt,Kvinder,Horsens,4001
2014K1,Fraskilt,Kvinder,Norddjurs,1767
2014K1,Fraskilt,Kvinder,Odder,993
2014K1,Fraskilt,Kvinder,Randers,4615
2014K1,Fraskilt,Kvinder,Samsø,218
2014K1,Fraskilt,Kvinder,Silkeborg,4096
2014K1,Fraskilt,Kvinder,Skanderborg,2264
2014K1,Fraskilt,Kvinder,Syddjurs,1913
2014K1,Fraskilt,Kvinder,Aarhus,14326
2014K1,Fraskilt,Kvinder,Herning,3365
2014K1,Fraskilt,Kvinder,Holstebro,2263
2014K1,Fraskilt,Kvinder,Ikast-Brande,1587
2014K1,Fraskilt,Kvinder,Lemvig,698
2014K1,Fraskilt,Kvinder,Ringkøbing-Skjern,1986
2014K1,Fraskilt,Kvinder,Skive,1879
2014K1,Fraskilt,Kvinder,Struer,877
2014K1,Fraskilt,Kvinder,Viborg,4052
2014K1,Fraskilt,Kvinder,Region Nordjylland,24827
2014K1,Fraskilt,Kvinder,Brønderslev,1404
2014K1,Fraskilt,Kvinder,Frederikshavn,2873
2014K1,Fraskilt,Kvinder,Hjørring,2901
2014K1,Fraskilt,Kvinder,Jammerbugt,1474
2014K1,Fraskilt,Kvinder,Læsø,102
2014K1,Fraskilt,Kvinder,Mariagerfjord,1766
2014K1,Fraskilt,Kvinder,Morsø,819
2014K1,Fraskilt,Kvinder,Rebild,1034
2014K1,Fraskilt,Kvinder,Thisted,1701
2014K1,Fraskilt,Kvinder,Vesthimmerlands,1569
2014K1,Fraskilt,Kvinder,Aalborg,9184
2014K2,I alt,I alt,Hele landet,5634437
2014K2,I alt,I alt,Region Hovedstaden,1753976
2014K2,I alt,I alt,København,572376
2014K2,I alt,I alt,Frederiksberg,102682
2014K2,I alt,I alt,Dragør,13950
2014K2,I alt,I alt,Tårnby,42179
2014K2,I alt,I alt,Albertslund,27780
2014K2,I alt,I alt,Ballerup,48477
2014K2,I alt,I alt,Brøndby,34793
2014K2,I alt,I alt,Gentofte,74548
2014K2,I alt,I alt,Gladsaxe,66693
2014K2,I alt,I alt,Glostrup,22151
2014K2,I alt,I alt,Herlev,27851
2014K2,I alt,I alt,Hvidovre,52027
2014K2,I alt,I alt,Høje-Taastrup,48853
2014K2,I alt,I alt,Ishøj,21675
2014K2,I alt,I alt,Lyngby-Taarbæk,54454
2014K2,I alt,I alt,Rødovre,37540
2014K2,I alt,I alt,Vallensbæk,15103
2014K2,I alt,I alt,Allerød,24201
2014K2,I alt,I alt,Egedal,42297
2014K2,I alt,I alt,Fredensborg,39551
2014K2,I alt,I alt,Frederikssund,44341
2014K2,I alt,I alt,Furesø,38589
2014K2,I alt,I alt,Gribskov,40850
2014K2,I alt,I alt,Halsnæs,30644
2014K2,I alt,I alt,Helsingør,61538
2014K2,I alt,I alt,Hillerød,48728
2014K2,I alt,I alt,Hørsholm,24796
2014K2,I alt,I alt,Rudersdal,55080
2014K2,I alt,I alt,Bornholm,40135
2014K2,I alt,I alt,Christiansø,94
2014K2,I alt,I alt,Region Sjælland,817429
2014K2,I alt,I alt,Greve,48408
2014K2,I alt,I alt,Køge,58524
2014K2,I alt,I alt,Lejre,26954
2014K2,I alt,I alt,Roskilde,84391
2014K2,I alt,I alt,Solrød,21408
2014K2,I alt,I alt,Faxe,35146
2014K2,I alt,I alt,Guldborgsund,60880
2014K2,I alt,I alt,Holbæk,68997
2014K2,I alt,I alt,Kalundborg,48319
2014K2,I alt,I alt,Lolland,43409
2014K2,I alt,I alt,Næstved,81486
2014K2,I alt,I alt,Odsherred,32609
2014K2,I alt,I alt,Ringsted,33387
2014K2,I alt,I alt,Slagelse,77064
2014K2,I alt,I alt,Sorø,29295
2014K2,I alt,I alt,Stevns,21835
2014K2,I alt,I alt,Vordingborg,45317
2014K2,I alt,I alt,Region Syddanmark,1203077
2014K2,I alt,I alt,Assens,40994
2014K2,I alt,I alt,Faaborg-Midtfyn,51061
2014K2,I alt,I alt,Kerteminde,23707
2014K2,I alt,I alt,Langeland,12660
2014K2,I alt,I alt,Middelfart,37722
2014K2,I alt,I alt,Nordfyns,29022
2014K2,I alt,I alt,Nyborg,31321
2014K2,I alt,I alt,Odense,196090
2014K2,I alt,I alt,Svendborg,57993
2014K2,I alt,I alt,Ærø,6365
2014K2,I alt,I alt,Billund,26344
2014K2,I alt,I alt,Esbjerg,115232
2014K2,I alt,I alt,Fanø,3258
2014K2,I alt,I alt,Fredericia,50377
2014K2,I alt,I alt,Haderslev,55885
2014K2,I alt,I alt,Kolding,90257
2014K2,I alt,I alt,Sønderborg,75198
2014K2,I alt,I alt,Tønder,38234
2014K2,I alt,I alt,Varde,49991
2014K2,I alt,I alt,Vejen,42654
2014K2,I alt,I alt,Vejle,109737
2014K2,I alt,I alt,Aabenraa,58975
2014K2,I alt,I alt,Region Midtjylland,1278840
2014K2,I alt,I alt,Favrskov,47177
2014K2,I alt,I alt,Hedensted,45788
2014K2,I alt,I alt,Horsens,85911
2014K2,I alt,I alt,Norddjurs,37839
2014K2,I alt,I alt,Odder,21806
2014K2,I alt,I alt,Randers,96559
2014K2,I alt,I alt,Samsø,3747
2014K2,I alt,I alt,Silkeborg,89707
2014K2,I alt,I alt,Skanderborg,58283
2014K2,I alt,I alt,Syddjurs,41671
2014K2,I alt,I alt,Aarhus,324330
2014K2,I alt,I alt,Herning,86813
2014K2,I alt,I alt,Holstebro,57411
2014K2,I alt,I alt,Ikast-Brande,40620
2014K2,I alt,I alt,Lemvig,20894
2014K2,I alt,I alt,Ringkøbing-Skjern,57148
2014K2,I alt,I alt,Skive,46938
2014K2,I alt,I alt,Struer,21576
2014K2,I alt,I alt,Viborg,94622
2014K2,I alt,I alt,Region Nordjylland,581115
2014K2,I alt,I alt,Brønderslev,35603
2014K2,I alt,I alt,Frederikshavn,60469
2014K2,I alt,I alt,Hjørring,65468
2014K2,I alt,I alt,Jammerbugt,38325
2014K2,I alt,I alt,Læsø,1794
2014K2,I alt,I alt,Mariagerfjord,42057
2014K2,I alt,I alt,Morsø,20971
2014K2,I alt,I alt,Rebild,28820
2014K2,I alt,I alt,Thisted,44205
2014K2,I alt,I alt,Vesthimmerlands,37478
2014K2,I alt,I alt,Aalborg,205925
2014K2,I alt,Mænd,Hele landet,2796126
2014K2,I alt,Mænd,Region Hovedstaden,859285
2014K2,I alt,Mænd,København,282882
2014K2,I alt,Mænd,Frederiksberg,48344
2014K2,I alt,Mænd,Dragør,6817
2014K2,I alt,Mænd,Tårnby,20825
2014K2,I alt,Mænd,Albertslund,13853
2014K2,I alt,Mænd,Ballerup,23744
2014K2,I alt,Mænd,Brøndby,17023
2014K2,I alt,Mænd,Gentofte,35254
2014K2,I alt,Mænd,Gladsaxe,32778
2014K2,I alt,Mænd,Glostrup,10895
2014K2,I alt,Mænd,Herlev,13512
2014K2,I alt,Mænd,Hvidovre,25649
2014K2,I alt,Mænd,Høje-Taastrup,24299
2014K2,I alt,Mænd,Ishøj,10840
2014K2,I alt,Mænd,Lyngby-Taarbæk,26344
2014K2,I alt,Mænd,Rødovre,18293
2014K2,I alt,Mænd,Vallensbæk,7554
2014K2,I alt,Mænd,Allerød,11845
2014K2,I alt,Mænd,Egedal,20989
2014K2,I alt,Mænd,Fredensborg,19219
2014K2,I alt,Mænd,Frederikssund,21957
2014K2,I alt,Mænd,Furesø,18815
2014K2,I alt,Mænd,Gribskov,20308
2014K2,I alt,Mænd,Halsnæs,15252
2014K2,I alt,Mænd,Helsingør,29997
2014K2,I alt,Mænd,Hillerød,23771
2014K2,I alt,Mænd,Hørsholm,11637
2014K2,I alt,Mænd,Rudersdal,26719
2014K2,I alt,Mænd,Bornholm,19821
2014K2,I alt,Mænd,Christiansø,49
2014K2,I alt,Mænd,Region Sjælland,405706
2014K2,I alt,Mænd,Greve,23849
2014K2,I alt,Mænd,Køge,28947
2014K2,I alt,Mænd,Lejre,13432
2014K2,I alt,Mænd,Roskilde,41412
2014K2,I alt,Mænd,Solrød,10570
2014K2,I alt,Mænd,Faxe,17701
2014K2,I alt,Mænd,Guldborgsund,30289
2014K2,I alt,Mænd,Holbæk,34039
2014K2,I alt,Mænd,Kalundborg,24277
2014K2,I alt,Mænd,Lolland,21804
2014K2,I alt,Mænd,Næstved,40146
2014K2,I alt,Mænd,Odsherred,16307
2014K2,I alt,Mænd,Ringsted,16568
2014K2,I alt,Mænd,Slagelse,38317
2014K2,I alt,Mænd,Sorø,14621
2014K2,I alt,Mænd,Stevns,11018
2014K2,I alt,Mænd,Vordingborg,22409
2014K2,I alt,Mænd,Region Syddanmark,599891
2014K2,I alt,Mænd,Assens,20530
2014K2,I alt,Mænd,Faaborg-Midtfyn,25585
2014K2,I alt,Mænd,Kerteminde,11692
2014K2,I alt,Mænd,Langeland,6343
2014K2,I alt,Mænd,Middelfart,18832
2014K2,I alt,Mænd,Nordfyns,14709
2014K2,I alt,Mænd,Nyborg,15475
2014K2,I alt,Mænd,Odense,96557
2014K2,I alt,Mænd,Svendborg,28803
2014K2,I alt,Mænd,Ærø,3175
2014K2,I alt,Mænd,Billund,13276
2014K2,I alt,Mænd,Esbjerg,57668
2014K2,I alt,Mænd,Fanø,1594
2014K2,I alt,Mænd,Fredericia,25214
2014K2,I alt,Mænd,Haderslev,27867
2014K2,I alt,Mænd,Kolding,44924
2014K2,I alt,Mænd,Sønderborg,37412
2014K2,I alt,Mænd,Tønder,19165
2014K2,I alt,Mænd,Varde,25337
2014K2,I alt,Mænd,Vejen,21695
2014K2,I alt,Mænd,Vejle,54644
2014K2,I alt,Mænd,Aabenraa,29394
2014K2,I alt,Mænd,Region Midtjylland,638648
2014K2,I alt,Mænd,Favrskov,23767
2014K2,I alt,Mænd,Hedensted,23260
2014K2,I alt,Mænd,Horsens,43172
2014K2,I alt,Mænd,Norddjurs,19301
2014K2,I alt,Mænd,Odder,10789
2014K2,I alt,Mænd,Randers,48096
2014K2,I alt,Mænd,Samsø,1856
2014K2,I alt,Mænd,Silkeborg,44589
2014K2,I alt,Mænd,Skanderborg,29090
2014K2,I alt,Mænd,Syddjurs,20894
2014K2,I alt,Mænd,Aarhus,159393
2014K2,I alt,Mænd,Herning,43410
2014K2,I alt,Mænd,Holstebro,28577
2014K2,I alt,Mænd,Ikast-Brande,20639
2014K2,I alt,Mænd,Lemvig,10677
2014K2,I alt,Mænd,Ringkøbing-Skjern,28956
2014K2,I alt,Mænd,Skive,23781
2014K2,I alt,Mænd,Struer,10856
2014K2,I alt,Mænd,Viborg,47545
2014K2,I alt,Mænd,Region Nordjylland,292596
2014K2,I alt,Mænd,Brønderslev,17993
2014K2,I alt,Mænd,Frederikshavn,30275
2014K2,I alt,Mænd,Hjørring,32671
2014K2,I alt,Mænd,Jammerbugt,19443
2014K2,I alt,Mænd,Læsø,905
2014K2,I alt,Mænd,Mariagerfjord,21370
2014K2,I alt,Mænd,Morsø,10587
2014K2,I alt,Mænd,Rebild,14663
2014K2,I alt,Mænd,Thisted,22334
2014K2,I alt,Mænd,Vesthimmerlands,18960
2014K2,I alt,Mænd,Aalborg,103395
2014K2,I alt,Kvinder,Hele landet,2838311
2014K2,I alt,Kvinder,Region Hovedstaden,894691
2014K2,I alt,Kvinder,København,289494
2014K2,I alt,Kvinder,Frederiksberg,54338
2014K2,I alt,Kvinder,Dragør,7133
2014K2,I alt,Kvinder,Tårnby,21354
2014K2,I alt,Kvinder,Albertslund,13927
2014K2,I alt,Kvinder,Ballerup,24733
2014K2,I alt,Kvinder,Brøndby,17770
2014K2,I alt,Kvinder,Gentofte,39294
2014K2,I alt,Kvinder,Gladsaxe,33915
2014K2,I alt,Kvinder,Glostrup,11256
2014K2,I alt,Kvinder,Herlev,14339
2014K2,I alt,Kvinder,Hvidovre,26378
2014K2,I alt,Kvinder,Høje-Taastrup,24554
2014K2,I alt,Kvinder,Ishøj,10835
2014K2,I alt,Kvinder,Lyngby-Taarbæk,28110
2014K2,I alt,Kvinder,Rødovre,19247
2014K2,I alt,Kvinder,Vallensbæk,7549
2014K2,I alt,Kvinder,Allerød,12356
2014K2,I alt,Kvinder,Egedal,21308
2014K2,I alt,Kvinder,Fredensborg,20332
2014K2,I alt,Kvinder,Frederikssund,22384
2014K2,I alt,Kvinder,Furesø,19774
2014K2,I alt,Kvinder,Gribskov,20542
2014K2,I alt,Kvinder,Halsnæs,15392
2014K2,I alt,Kvinder,Helsingør,31541
2014K2,I alt,Kvinder,Hillerød,24957
2014K2,I alt,Kvinder,Hørsholm,13159
2014K2,I alt,Kvinder,Rudersdal,28361
2014K2,I alt,Kvinder,Bornholm,20314
2014K2,I alt,Kvinder,Christiansø,45
2014K2,I alt,Kvinder,Region Sjælland,411723
2014K2,I alt,Kvinder,Greve,24559
2014K2,I alt,Kvinder,Køge,29577
2014K2,I alt,Kvinder,Lejre,13522
2014K2,I alt,Kvinder,Roskilde,42979
2014K2,I alt,Kvinder,Solrød,10838
2014K2,I alt,Kvinder,Faxe,17445
2014K2,I alt,Kvinder,Guldborgsund,30591
2014K2,I alt,Kvinder,Holbæk,34958
2014K2,I alt,Kvinder,Kalundborg,24042
2014K2,I alt,Kvinder,Lolland,21605
2014K2,I alt,Kvinder,Næstved,41340
2014K2,I alt,Kvinder,Odsherred,16302
2014K2,I alt,Kvinder,Ringsted,16819
2014K2,I alt,Kvinder,Slagelse,38747
2014K2,I alt,Kvinder,Sorø,14674
2014K2,I alt,Kvinder,Stevns,10817
2014K2,I alt,Kvinder,Vordingborg,22908
2014K2,I alt,Kvinder,Region Syddanmark,603186
2014K2,I alt,Kvinder,Assens,20464
2014K2,I alt,Kvinder,Faaborg-Midtfyn,25476
2014K2,I alt,Kvinder,Kerteminde,12015
2014K2,I alt,Kvinder,Langeland,6317
2014K2,I alt,Kvinder,Middelfart,18890
2014K2,I alt,Kvinder,Nordfyns,14313
2014K2,I alt,Kvinder,Nyborg,15846
2014K2,I alt,Kvinder,Odense,99533
2014K2,I alt,Kvinder,Svendborg,29190
2014K2,I alt,Kvinder,Ærø,3190
2014K2,I alt,Kvinder,Billund,13068
2014K2,I alt,Kvinder,Esbjerg,57564
2014K2,I alt,Kvinder,Fanø,1664
2014K2,I alt,Kvinder,Fredericia,25163
2014K2,I alt,Kvinder,Haderslev,28018
2014K2,I alt,Kvinder,Kolding,45333
2014K2,I alt,Kvinder,Sønderborg,37786
2014K2,I alt,Kvinder,Tønder,19069
2014K2,I alt,Kvinder,Varde,24654
2014K2,I alt,Kvinder,Vejen,20959
2014K2,I alt,Kvinder,Vejle,55093
2014K2,I alt,Kvinder,Aabenraa,29581
2014K2,I alt,Kvinder,Region Midtjylland,640192
2014K2,I alt,Kvinder,Favrskov,23410
2014K2,I alt,Kvinder,Hedensted,22528
2014K2,I alt,Kvinder,Horsens,42739
2014K2,I alt,Kvinder,Norddjurs,18538
2014K2,I alt,Kvinder,Odder,11017
